date,precipitation_sum_open,temperature_2m_mean_open,temperature_2m_max_open,temperature_2m_min_open,relative_humidity_2m_mean_open,precipitation_sum_nasa,temperature_2m_mean_nasa,temperature_2m_max_nasa,temperature_2m_min_nasa,relative_humidity_2m_mean_nasa,year,month,season
2025-02-17,0.35,14.875,21.425,8.5,46.25,0.05,16.08,24.03,9.98,51.19,2025,2,DJF
2025-02-18,0.05,15.4,22.45,7.525,37.25,0.01,16.17,24.74,10.36,45.38,2025,2,DJF
2025-02-19,9.6,15.325,22.35,8.125,49.5,0.06,15.99,23.99,11.2,41.36,2025,2,DJF
2025-02-20,23.8,9.95,13.025,5.95,84.5,28.0,10.92,14.1,7.51,82.07,2025,2,DJF
2025-02-21,0.05,12.375,18.075,4.75,67.75,0.0,12.71,21.18,5.98,62.79,2025,2,DJF
2025-02-22,0.0,13.525,20.425,6.95,59.75,0.0,14.85,22.46,9.23,47.3,2025,2,DJF
2025-02-23,0.0,14.025,21.325,6.675,58.25,0.06,16.29,24.08,8.65,43.37,2025,2,DJF
2025-02-24,0.0,15.825,22.425,7.15,54.75,0.0,17.41,25.34,9.76,45.05,2025,2,DJF
2025-02-25,20.700000000000003,12.9,15.1,11.275,79.0,11.89,14.58,17.16,11.91,66.17,2025,2,DJF
2025-02-26,16.700000000000003,14.05,18.549999999999997,11.625,83.0,4.32,15.73,21.06,12.52,78.97,2025,2,DJF
2025-02-27,23.2,12.975,15.825,11.45,90.75,30.35,15.64,21.0,11.74,79.35,2025,2,DJF
2025-02-28,8.95,11.45,16.225,6.4,87.0,4.27,13.25,18.54,8.99,71.35,2025,2,DJF
2025-03-01,0.1,12.075,18.5,5.725,68.5,0.01,13.66,21.37,8.2,55.34,2025,3,MAM
2025-03-02,2.8499999999999996,13.725,19.8,5.25,60.5,0.01,14.34,22.82,5.85,42.71,2025,3,MAM
2025-03-03,31.95,10.024999999999999,12.85,7.0,88.25,28.08,11.13,15.99,8.35,79.2,2025,3,MAM
2025-03-04,0.0,10.425,15.575000000000001,5.075,70.75,1.73,11.49,17.16,6.95,70.79,2025,3,MAM
2025-03-05,0.0,11.575,18.85,4.025,55.25,0.0,12.63,22.11,4.86,49.65,2025,3,MAM
2025-03-06,0.0,13.025,20.725,4.85,58.0,0.0,16.41,24.82,8.79,38.9,2025,3,MAM
2025-03-07,0.0,14.45,21.75,7.05,59.0,0.0,15.57,24.11,9.22,48.68,2025,3,MAM
2025-03-08,0.0,15.075,22.625,7.45,58.25,0.0,17.68,26.32,10.28,45.18,2025,3,MAM
2025-03-09,0.25,17.575,23.85,8.45,61.75,0.01,18.72,26.26,10.35,46.57,2025,3,MAM
2025-03-10,4.15,14.425,16.95,12.075,70.5,2.16,18.07,24.23,13.73,60.31,2025,3,MAM
2025-03-11,1.2000000000000002,16.775,22.525,11.4,68.75,1.65,18.81,26.02,12.57,62.31,2025,3,MAM
2025-03-12,0.30000000000000004,16.95,22.15,11.8,69.25,1.54,18.69,24.56,13.36,65.49,2025,3,MAM
2025-03-13,1.6,15.825,21.725,11.025,72.0,1.4,18.83,24.0,13.3,62.13,2025,3,MAM
2025-03-14,10.05,15.175,20.15,11.025,70.0,0.88,15.3,20.19,12.22,70.49,2025,3,MAM
2025-03-15,1.1,14.375,18.85,10.6,73.25,3.21,14.18,16.93,11.58,79.23,2025,3,MAM
2025-03-16,0.0,15.675,22.25,9.725,66.0,2.33,16.85,24.1,11.12,67.18,2025,3,MAM
2025-03-17,0.0,16.275,23.275,9.3,64.25,0.0,18.25,26.24,10.68,51.98,2025,3,MAM
2025-03-18,0.0,17.025,24.049999999999997,9.525,58.0,0.0,19.55,27.12,13.29,50.42,2025,3,MAM
2025-03-19,0.25,17.45,24.675,10.275,56.25,0.01,20.0,28.12,14.55,54.35,2025,3,MAM
2025-03-20,0.0,17.075,24.0,9.7,55.5,0.0,19.59,27.86,12.47,51.74,2025,3,MAM
2025-03-21,0.0,17.575000000000003,25.275,9.55,52.0,0.0,19.97,28.74,12.48,47.12,2025,3,MAM
2025-03-22,0.0,18.95,27.8,10.5,52.5,0.0,21.62,32.37,12.68,36.71,2025,3,MAM
2025-03-23,0.0,19.85,27.700000000000003,11.525,51.5,0.0,22.4,31.67,13.04,34.85,2025,3,MAM
2025-03-24,0.0,20.825,27.875,12.825,53.75,0.0,22.63,31.14,14.96,42.58,2025,3,MAM
2025-03-25,0.3,21.2,27.85,14.725,50.5,0.0,22.09,29.55,17.21,48.04,2025,3,MAM
2025-03-26,3.2,20.3,26.75,14.625,51.25,0.01,23.65,32.29,17.01,44.9,2025,3,MAM
2025-03-27,7.1,17.9,25.85,11.325,66.75,0.99,21.13,29.11,10.93,49.29,2025,3,MAM
2025-03-28,0.0,14.475,19.85,8.95,61.75,0.0,14.86,23.38,6.8,40.43,2025,3,MAM
2025-03-29,0.0,16.025,22.825,8.35,51.0,0.0,16.89,26.83,8.07,37.34,2025,3,MAM
2025-03-30,0.0,17.7,25.175,9.375,46.5,0.0,19.57,29.08,12.43,35.83,2025,3,MAM
2025-03-31,0.0,18.525,26.325,10.3,43.75,0.0,20.7,30.53,12.27,37.65,2025,3,MAM
2025-04-01,0.0,19.4,27.400000000000002,10.1,43.75,0.0,21.34,30.36,14.08,36.09,2025,4,MAM
2025-04-02,0.0,20.825,28.775,11.325,35.5,0.0,23.83,31.9,15.5,28.89,2025,4,MAM
2025-04-03,0.7999999999999999,17.525,22.925,11.925,48.25,1.05,21.32,29.12,15.34,42.84,2025,4,MAM
2025-04-04,0.0,20.15,27.625,11.3,44.0,0.01,21.92,30.84,14.57,43.05,2025,4,MAM
2025-04-05,0.0,22.125,30.3,12.55,42.5,0.0,24.81,34.39,16.37,38.71,2025,4,MAM
2025-04-06,0.0,24.45,32.55,14.8,39.5,0.45,27.17,36.28,17.94,40.27,2025,4,MAM
2025-04-07,0.0,26.4,33.95,17.2,38.25,0.0,28.72,37.63,20.18,41.33,2025,4,MAM
2025-04-08,1.85,25.7,33.675,19.3,46.25,4.67,27.96,35.37,21.59,46.11,2025,4,MAM
2025-04-09,0.05,25.7,33.0,19.099999999999998,42.0,5.61,27.18,34.54,20.8,50.68,2025,4,MAM
2025-04-10,1.4,24.525,31.6,18.075,44.25,0.01,27.03,34.76,19.98,52.11,2025,4,MAM
2025-04-11,2.1,22.375,28.675,16.275,51.5,10.19,22.14,25.87,17.34,58.52,2025,4,MAM
2025-04-12,0.0,23.475,30.275,15.6,44.75,0.0,23.81,31.72,15.9,49.94,2025,4,MAM
2025-04-13,0.0,25.2,32.325,16.6,41.0,0.0,26.41,34.79,18.44,46.34,2025,4,MAM
2025-04-14,0.0,26.95,34.0,18.25,39.75,0.0,28.45,36.94,20.25,43.2,2025,4,MAM
2025-04-15,0.0,27.8,34.775000000000006,19.55,41.0,0.0,29.42,37.76,20.67,40.65,2025,4,MAM
2025-04-16,3.3,26.075,34.75,19.525,51.75,7.36,29.13,37.17,22.21,40.9,2025,4,MAM
2025-04-17,0.0,26.725,33.125,19.0,46.5,0.01,28.52,36.31,19.89,44.01,2025,4,MAM
2025-04-18,11.850000000000001,26.275,35.575,18.925,48.25,6.5,28.91,36.94,21.77,43.74,2025,4,MAM
2025-04-19,18.15,20.475,24.875,17.325,65.5,5.39,26.79,34.46,20.21,50.4,2025,4,MAM
2025-04-20,13.25,20.9,28.475,16.525,61.5,4.18,26.26,34.26,19.96,49.03,2025,4,MAM
2025-04-21,0.25,23.525,30.95,15.95,46.0,0.17,25.65,34.73,16.5,36.82,2025,4,MAM
2025-04-22,0.0,23.325000000000003,30.725,15.55,42.0,0.0,26.0,35.47,17.19,33.35,2025,4,MAM
2025-04-23,0.0,23.25,30.65,14.6,41.75,0.0,26.29,35.06,17.84,32.32,2025,4,MAM
2025-04-24,0.25,23.7,31.4,15.425,39.25,0.0,27.08,36.27,18.44,33.52,2025,4,MAM
2025-04-25,0.0,24.575,32.650000000000006,15.975000000000001,36.5,0.0,27.79,36.65,19.85,29.72,2025,4,MAM
2025-04-26,0.0,25.0,32.1,16.875,33.75,0.0,27.52,37.31,19.05,29.0,2025,4,MAM
2025-04-27,0.0,26.0,34.3,16.15,34.0,0.0,27.84,38.59,17.6,30.63,2025,4,MAM
2025-04-28,0.0,27.475,36.5,16.85,34.5,0.0,29.92,40.5,19.84,27.81,2025,4,MAM
2025-04-29,0.0,28.8,36.625,18.2,31.0,0.0,31.26,40.72,21.41,24.95,2025,4,MAM
2025-04-30,0.45,29.35,36.875,21.975,34.5,0.0,31.66,40.35,21.54,26.61,2025,4,MAM
2025-05-01,1.85,27.575,34.1,21.025,46.0,3.52,28.87,38.12,23.11,40.69,2025,5,MAM
2025-05-02,5.45,23.875,29.1,20.175,67.75,5.94,26.77,35.41,22.82,59.51,2025,5,MAM
2025-05-03,0.1,24.5,29.65,19.4,61.0,0.16,23.74,26.38,21.6,70.28,2025,5,MAM
2025-05-04,2.5,24.35,29.65,18.875,63.25,6.96,24.89,29.86,20.81,61.03,2025,5,MAM
2025-05-05,0.2,25.0,30.225,19.275,58.5,1.25,23.55,27.74,20.76,69.77,2025,5,MAM
2025-05-06,0.2,26.025,30.725,19.35,57.0,0.0,26.2,31.15,21.77,56.31,2025,5,MAM
2025-05-07,0.0,27.5,31.975,21.25,49.75,2.87,27.7,34.03,21.53,54.2,2025,5,MAM
2025-05-08,5.65,25.225,30.5,21.2,68.5,11.13,25.21,28.18,22.5,71.02,2025,5,MAM
2025-05-09,0.15000000000000002,25.1,29.85,19.7,59.75,19.55,26.77,32.02,21.72,62.66,2025,5,MAM
2025-05-10,0.05,27.25,33.3,19.325,46.0,0.22,29.5,36.19,21.51,46.36,2025,5,MAM
2025-05-11,0.8,27.85,34.175000000000004,20.2,45.0,0.41,30.34,37.0,22.18,42.21,2025,5,MAM
2025-05-12,3.3,26.275,32.85,20.325,52.0,13.2,28.15,34.02,22.52,51.41,2025,5,MAM
2025-05-13,0.0,27.8,34.7,19.825,42.0,0.04,29.33,36.76,21.91,44.5,2025,5,MAM
2025-05-14,0.0,29.525,36.725,20.775,30.25,0.0,29.9,38.71,21.09,40.97,2025,5,MAM
2025-05-15,0.0,30.55,38.375,20.7,27.5,0.0,31.63,39.92,23.01,37.63,2025,5,MAM
2025-05-16,0.0,31.3,38.875,21.55,25.75,0.0,32.62,40.36,23.47,31.99,2025,5,MAM
2025-05-17,0.0,32.125,39.9,22.925,25.25,0.0,32.3,40.82,24.03,31.8,2025,5,MAM
2025-05-18,0.75,33.25,41.45,23.2,25.0,0.26,33.05,42.08,23.4,32.33,2025,5,MAM
2025-05-19,0.0,32.75,39.325,24.2,23.25,1.82,32.69,40.83,26.27,32.62,2025,5,MAM
2025-05-20,0.0,32.85,40.5,23.7,22.0,0.0,32.63,41.18,24.14,35.0,2025,5,MAM
2025-05-21,0.0,33.375,41.175,23.425,21.25,0.0,34.21,42.5,25.7,31.71,2025,5,MAM
2025-05-22,0.0,32.975,39.675,24.075,33.0,0.0,34.71,43.19,24.66,28.01,2025,5,MAM
2025-05-23,0.0,32.175,38.1,26.65,33.5,0.0,32.98,40.23,24.1,34.97,2025,5,MAM
2025-05-24,0.25,30.55,36.375,23.95,42.75,25.09,31.84,38.91,26.73,52.61,2025,5,MAM
2025-05-25,0.0,30.375,35.575,23.675,41.5,2.47,30.63,36.21,25.07,50.56,2025,5,MAM
2025-05-26,0.0,31.625,37.025,24.275,36.0,0.0,31.01,37.91,23.27,47.89,2025,5,MAM
2025-05-27,3.3,29.875,37.775,23.575,47.25,4.95,32.96,39.6,25.59,46.93,2025,5,MAM
2025-05-28,0.0,30.25,36.675,22.95,39.75,0.87,32.4,39.68,26.03,47.24,2025,5,MAM
2025-05-29,1.8,30.6,37.825,22.35,36.25,0.0,32.54,40.07,24.31,39.19,2025,5,MAM
2025-05-30,2.35,28.275,35.1,21.125,42.25,9.74,30.76,37.61,24.9,45.06,2025,5,MAM
2025-05-31,10.05,24.1,29.4,19.325,57.0,9.14,28.28,34.04,22.87,50.99,2025,5,MAM
2025-06-01,0.2,26.1,32.050000000000004,19.0,46.0,1.57,28.07,34.51,20.95,44.78,2025,6,JJ
2025-06-02,0.0,27.275,33.35,19.200000000000003,39.5,0.06,29.13,36.77,20.42,37.4,2025,6,JJ
2025-06-03,0.0,27.3,32.725,20.775,40.5,1.56,28.57,35.51,20.63,42.41,2025,6,JJ
2025-06-04,0.15000000000000002,26.9,31.375,20.425,45.75,1.85,27.9,34.46,21.35,46.98,2025,6,JJ
2025-06-05,0.0,28.700000000000003,34.125,22.05,40.5,0.0,29.82,36.03,23.07,46.42,2025,6,JJ
2025-06-06,0.0,31.5,37.7,22.325,34.75,0.0,32.94,39.65,25.94,41.07,2025,6,JJ
2025-06-07,0.2,33.425,40.525,24.225,29.75,0.02,33.87,41.66,25.83,41.96,2025,6,JJ
2025-06-08,0.0,33.4,39.975,25.2,25.25,2.13,34.1,41.67,27.43,38.41,2025,6,JJ
2025-06-09,0.0,34.6,42.025,24.55,22.5,0.0,34.89,43.6,25.82,33.36,2025,6,JJ
2025-06-10,0.0,35.375,43.2,25.25,21.0,0.0,36.04,44.86,27.22,26.81,2025,6,JJ
2025-06-11,0.0,36.2,43.525,26.225,20.0,0.0,37.37,46.06,28.05,23.14,2025,6,JJ
2025-06-12,0.0,35.975,42.85,27.6,20.5,0.0,37.72,45.39,29.79,21.42,2025,6,JJ
2025-06-13,0.0,34.95,40.6,27.85,24.25,0.0,38.31,44.7,31.21,22.04,2025,6,JJ
2025-06-14,0.0,33.75,39.775000000000006,26.849999999999998,25.5,0.11,36.68,43.63,30.26,23.36,2025,6,JJ
2025-06-15,0.0,34.625,40.575,26.375,24.0,0.05,37.09,44.69,28.35,20.17,2025,6,JJ
2025-06-16,0.7,31.725,37.525,26.525,40.5,0.04,35.64,41.53,30.12,22.41,2025,6,JJ
2025-06-17,0.05,32.05,37.1,26.15,42.0,0.02,35.17,41.82,28.69,30.37,2025,6,JJ
2025-06-18,0.0,33.525,38.675,27.0,40.0,0.0,35.27,42.13,27.72,37.93,2025,6,JJ
2025-06-19,0.0,35.15,40.775,29.1,40.0,0.0,37.6,44.54,30.62,28.47,2025,6,JJ
2025-06-20,0.0,34.8,40.275,29.575,47.0,0.18,38.45,44.75,30.97,31.15,2025,6,JJ
2025-06-21,5.75,32.825,38.35,26.65,57.5,5.27,38.02,43.21,32.63,37.82,2025,6,JJ
2025-06-22,3.2,29.725,32.925,26.775,67.75,38.84,32.74,36.13,29.34,62.0,2025,6,JJ
2025-06-23,1.15,31.55,35.975,26.225,60.75,6.54,33.45,39.33,28.65,60.95,2025,6,JJ
2025-06-24,2.35,31.425,36.1,27.25,64.75,1.56,33.88,40.06,28.33,59.73,2025,6,JJ
2025-06-25,7.5,29.925,33.425,24.875,68.5,38.05,31.2,35.02,28.08,73.73,2025,6,JJ
2025-06-26,23.450000000000003,25.8,27.05,24.65,90.0,43.19,28.37,32.22,26.22,84.98,2025,6,JJ
2025-06-27,1.2000000000000002,28.675,31.674999999999997,25.225,74.5,12.22,28.21,31.88,25.92,85.24,2025,6,JJ
2025-06-28,7.35,29.5,32.85,25.174999999999997,73.0,2.54,30.14,33.71,25.97,75.45,2025,6,JJ
2025-06-29,8.9,28.65,33.6,24.125,73.75,1.91,31.63,35.72,27.43,71.26,2025,6,JJ
2025-06-30,15.899999999999999,27.325,31.950000000000003,24.05,78.5,13.65,31.23,34.95,27.4,71.65,2025,6,JJ
2025-07-01,58.150000000000006,26.55,31.174999999999997,23.725,84.0,17.22,31.04,34.73,27.49,75.74,2025,7,Monsoon
2025-07-02,5.449999999999999,27.125,30.475,23.725,79.25,31.35,29.02,33.07,25.78,84.19,2025,7,Monsoon
2025-07-03,0.0,29.3,33.0,25.225,70.25,18.39,28.93,31.91,25.76,81.91,2025,7,Monsoon
2025-07-04,1.1,29.75,32.975,26.225,73.5,14.81,30.65,34.58,25.54,76.67,2025,7,Monsoon
2025-07-05,4.35,30.175,34.05,25.825,76.75,13.96,31.52,34.08,28.25,76.53,2025,7,Monsoon
2025-07-06,8.25,26.4,28.0,25.125,88.0,30.03,30.82,33.73,27.96,78.7,2025,7,Monsoon
2025-07-07,12.25,28.1,31.575,24.6,79.75,5.45,29.45,32.82,26.58,82.46,2025,7,Monsoon
2025-07-08,18.200000000000003,26.975,31.35,23.8,82.75,4.32,29.5,32.71,26.68,80.76,2025,7,Monsoon
2025-07-09,10.55,26.45,29.475,23.525,81.5,38.19,28.19,31.16,25.84,87.64,2025,7,Monsoon
2025-07-10,2.95,26.275,30.05,23.375,81.5,24.11,27.07,29.92,23.8,86.5,2025,7,Monsoon
2025-07-11,0.85,25.725,28.375,23.625,81.75,2.12,27.18,32.34,22.27,78.08,2025,7,Monsoon
2025-07-12,0.0,28.35,32.35,23.575,71.75,0.03,29.84,33.48,24.88,72.94,2025,7,Monsoon
2025-07-13,7.1,28.025,32.725,23.725,75.75,1.4,30.25,33.6,25.71,70.9,2025,7,Monsoon
2025-07-14,2.1,27.425,31.425,23.35,76.5,7.48,28.8,31.55,25.94,76.02,2025,7,Monsoon
2025-07-15,13.9,25.15,28.075,23.55,82.75,13.6,27.79,31.86,24.69,77.58,2025,7,Monsoon
2025-07-16,40.55,24.975,27.2,23.525,84.0,87.94,26.82,29.74,24.5,85.48,2025,7,Monsoon
2025-07-17,30.05,24.65,26.0,23.35,89.0,31.04,26.23,28.16,24.47,90.54,2025,7,Monsoon
2025-07-18,1.35,26.525,30.025,23.6,82.75,17.6,28.16,31.68,25.0,86.53,2025,7,Monsoon
2025-07-19,0.0,28.825,32.65,23.575,77.0,0.0,29.61,33.48,25.63,79.88,2025,7,Monsoon
2025-07-20,5.7,28.85,32.275,25.8,80.75,0.53,30.54,33.93,26.51,77.34,2025,7,Monsoon
2025-07-21,14.45,27.425,31.575,24.05,85.25,8.19,29.73,33.46,26.57,82.93,2025,7,Monsoon
2025-07-22,15.549999999999999,25.1,26.825,23.525,88.0,35.68,28.35,32.13,25.56,88.15,2025,7,Monsoon
2025-07-23,28.15,25.475,28.200000000000003,23.375,87.5,19.19,28.69,32.12,25.73,83.52,2025,7,Monsoon
2025-07-24,0.45,27.325,30.65,23.9,79.5,9.64,28.83,31.87,25.17,77.78,2025,7,Monsoon
2025-07-25,0.0,28.325,31.925,24.2,77.5,0.96,29.89,33.61,25.41,72.9,2025,7,Monsoon
2025-07-26,0.2,29.299999999999997,33.1,25.0,77.25,3.02,30.55,34.13,25.83,75.07,2025,7,Monsoon
2025-07-27,0.95,29.55,33.0,25.875,76.75,0.38,31.17,34.57,26.93,72.96,2025,7,Monsoon
2025-07-28,4.9,29.7,33.475,25.925,78.0,0.0,30.61,34.23,26.55,73.82,2025,7,Monsoon
2025-07-29,8.1,28.3,32.25,24.35,81.25,4.51,30.6,33.91,27.27,77.72,2025,7,Monsoon
2025-07-30,5.25,26.275,29.25,24.3,84.25,27.29,28.46,31.9,25.9,86.8,2025,7,Monsoon
2025-07-31,0.8500000000000001,27.65,30.9,24.475,78.25,0.88,28.71,32.01,25.13,80.49,2025,7,Monsoon
2025-08-01,3.8,26.95,31.525,24.3,83.75,5.22,28.42,31.97,25.24,83.08,2025,8,Monsoon
2025-08-02,10.05,26.95,30.8,24.15,82.25,9.66,28.28,32.0,23.91,79.96,2025,8,Monsoon
2025-08-03,1.1,28.075,31.549999999999997,24.425,80.75,5.89,29.87,32.87,26.04,75.64,2025,8,Monsoon
2025-08-04,1.35,28.8,32.625,25.25,75.75,5.91,30.65,33.65,26.15,73.62,2025,8,Monsoon
2025-08-05,11.7,27.2,32.6,22.875,78.5,6.83,30.33,33.71,26.24,76.13,2025,8,Monsoon
2025-08-06,5.3,25.8,29.55,23.125,83.0,2.02,29.72,33.39,26.09,77.49,2025,8,Monsoon
2025-08-07,1.75,27.0,31.025,23.525,82.5,18.35,28.58,31.27,26.35,83.46,2025,8,Monsoon
2025-08-08,1.7,28.325,32.325,24.75,79.5,52.05,28.54,31.34,25.65,82.76,2025,8,Monsoon
2025-08-09,2.2,27.9,31.225,24.625,82.25,4.12,28.98,32.35,24.99,77.2,2025,8,Monsoon
2025-08-10,1.75,28.15,31.225,24.725,81.75,0.0,29.15,32.44,25.19,76.69,2025,8,Monsoon
2025-08-11,0.8,29.275,32.625,25.575,77.75,0.01,29.99,33.03,26.56,76.05,2025,8,Monsoon
2025-08-12,0.4,28.075000000000003,31.1,25.75,80.0,1.55,27.99,31.55,25.77,86.03,2025,8,Monsoon
2025-08-13,0.55,27.925,29.95,25.55,79.5,1.16,28.82,32.77,25.11,79.42,2025,8,Monsoon
2025-08-14,5.35,26.625,31.825,24.275,83.75,18.86,27.78,31.51,24.57,84.5,2025,8,Monsoon
2025-08-15,1.75,26.375,29.2,24.125,83.25,17.68,27.34,30.93,23.92,84.57,2025,8,Monsoon
2025-08-16,7.95,27.625,31.025,24.575,81.75,13.23,28.73,31.57,25.49,79.29,2025,8,Monsoon
2025-08-17,15.2,26.275,29.05,23.775,86.0,33.35,28.9,31.92,26.24,84.48,2025,8,Monsoon
2025-08-18,12.05,25.1,27.825,23.575,89.5,19.04,27.01,29.41,24.89,91.82,2025,8,Monsoon
2025-08-19,1.25,25.05,28.075,22.4,84.5,17.64,27.66,30.88,24.01,81.09,2025,8,Monsoon
2025-08-20,0.25,26.675,30.575,22.3,78.25,3.16,28.59,31.65,25.37,76.66,2025,8,Monsoon
2025-08-21,0.0,27.175,31.45,23.0,78.75,1.18,28.33,32.11,24.0,80.13,2025,8,Monsoon
2025-08-22,0.0,27.85,31.825000000000003,23.9,75.5,13.54,28.85,31.68,25.27,78.84,2025,8,Monsoon
2025-08-23,15.5,27.0,31.525,23.425,81.0,60.25,29.06,32.14,26.2,80.82,2025,8,Monsoon
2025-08-24,5.699999999999999,24.9,28.725,22.15,87.25,40.95,26.08,30.94,20.8,88.63,2025,8,Monsoon
2025-08-25,0.8,25.575,30.15,21.95,81.75,1.4,25.55,28.77,20.86,77.98,2025,8,Monsoon
2025-08-26,1.1,25.5,29.375,22.075,80.0,14.31,26.11,30.09,23.34,87.75,2025,8,Monsoon
2025-08-27,7.95,24.55,27.95,22.3,81.25,2.99,27.68,32.06,23.45,81.73,2025,8,Monsoon
2025-08-28,0.15,27.275,31.525,22.15,74.75,0.59,28.58,32.51,24.42,79.02,2025,8,Monsoon
2025-08-29,8.65,27.225,31.3,23.625,80.75,12.29,28.73,32.19,25.26,81.3,2025,8,Monsoon
2025-08-30,5.550000000000001,25.0,27.95,23.45,88.0,34.49,25.46,27.97,23.1,91.12,2025,8,Monsoon
2025-08-31,3.1,25.35,29.025,22.75,83.5,3.28,24.56,26.83,23.07,91.68,2025,8,Monsoon
2025-09-01,7.25,24.875,28.875,22.225,83.75,13.67,25.48,29.67,22.11,86.02,2025,9,Monsoon
2025-09-02,3.7,24.5,27.675,22.4,82.25,3.64,24.76,28.36,21.97,89.05,2025,9,Monsoon
2025-09-03,0.15000000000000002,24.475,27.65,22.075,79.5,6.58,25.3,29.63,21.74,88.08,2025,9,Monsoon
2025-09-04,0.0,25.950000000000003,29.925,22.05,77.75,2.35,25.78,29.16,22.05,83.98,2025,9,Monsoon
2025-09-05,0.1,26.55,30.9,21.85,78.25,2.79,27.12,32.0,22.55,79.18,2025,9,Monsoon
2025-09-06,3.1500000000000004,27.125,31.325000000000003,22.6,76.25,1.2,28.03,32.04,23.7,73.55,2025,9,Monsoon
2025-09-07,3.45,25.35,28.0,23.075,85.25,22.74,26.29,30.14,24.22,83.25,2025,9,Monsoon
2025-09-08,1.4,25.425,28.3,22.825,80.25,27.54,26.63,30.26,23.06,79.42,2025,9,Monsoon
2025-09-09,0.1,26.175,29.8,22.75,78.5,1.24,27.19,31.05,23.88,79.87,2025,9,Monsoon
2025-09-10,0.0,26.925,31.35,22.425,78.0,0.13,27.2,31.29,22.47,81.5,2025,9,Monsoon
2025-09-11,0.0,27.225,31.85,22.575,76.75,0.0,27.0,30.97,22.73,80.6,2025,9,Monsoon
2025-09-12,0.0,27.375,31.725,23.575,76.0,0.0,26.51,30.42,22.28,83.92,2025,9,Monsoon
2025-09-13,0.1,27.65,31.55,23.775,75.25,0.69,27.34,31.12,23.48,80.56,2025,9,Monsoon
2025-09-14,0.25,28.1,31.725,24.5,74.25,0.07,27.57,30.63,24.67,81.01,2025,9,Monsoon
2025-09-15,0.1,28.549999999999997,32.175,25.4,71.5,0.44,27.3,30.87,23.84,83.16,2025,9,Monsoon
2025-09-16,1.1,27.875,32.4,24.025,69.25,2.57,28.39,31.66,25.28,75.41,2025,9,Monsoon
2025-09-17,0.05,27.675,32.625,23.65,67.25,3.05,27.5,31.35,24.13,76.79,2025,9,Monsoon
2025-09-18,1.6,26.35,30.85,22.175,72.75,0.18,27.68,31.32,24.26,74.36,2025,9,Monsoon
2025-09-19,0.1,26.625,31.975,21.7,66.5,0.33,26.92,30.86,23.4,74.75,2025,9,Monsoon
2025-09-20,0.0,26.725,32.325,21.475,62.0,0.0,26.17,30.46,22.61,77.39,2025,9,Monsoon
2025-09-21,0.0,27.125,33.225,20.975,58.5,0.15,26.4,30.77,22.3,74.72,2025,9,Monsoon
2025-09-22,0.0,27.5,33.625,21.65,58.5,0.01,27.06,31.78,23.0,71.26,2025,9,Monsoon
2025-09-23,0.0,27.6,33.575,21.825,58.0,0.0,27.12,31.7,23.45,75.72,2025,9,Monsoon
2025-09-24,0.1,28.2,33.55,21.975,57.75,0.0,26.94,31.13,22.98,76.53,2025,9,Monsoon
2025-09-25,1.4000000000000001,27.0,32.975,21.975,63.75,2.59,27.52,31.93,23.26,70.26,2025,9,Monsoon
2025-09-26,0.0,26.65,33.025000000000006,20.7,55.25,0.24,26.59,32.08,22.36,69.28,2025,9,Monsoon
2025-09-27,0.0,26.725,34.325,19.925,50.25,0.0,26.89,33.34,21.39,61.81,2025,9,Monsoon
2025-09-28,0.0,26.775,34.325,19.525,47.0,0.0,27.0,33.28,21.73,61.15,2025,9,Monsoon
2025-09-29,0.0,26.675,33.475,20.1,48.75,0.0,26.49,31.7,21.81,63.71,2025,9,Monsoon
2025-09-30,0.0,26.65,33.225,19.925,46.25,0.0,26.62,30.79,22.69,62.51,2025,9,Monsoon
2025-10-01,0.0,26.675,32.25,21.65,54.75,0.17,26.24,31.09,22.45,68.66,2025,10,Post-monsoon
2025-10-02,5.35,24.425,29.8,20.825000000000003,67.25,5.47,26.37,30.23,22.98,71.99,2025,10,Post-monsoon
2025-10-03,3.6500000000000004,23.525,28.25,19.55,70.5,7.05,25.27,30.06,21.55,74.08,2025,10,Post-monsoon
2025-10-04,0.05,23.525000000000002,28.45,19.099999999999998,68.25,0.5,24.75,29.67,21.23,73.67,2025,10,Post-monsoon
2025-10-05,3.05,21.875,27.175,17.325,68.5,8.24,21.3,26.57,17.24,74.69,2025,10,Post-monsoon
2025-10-06,47.099999999999994,17.025,19.475,15.175,84.25,27.79,18.93,22.73,13.92,82.23,2025,10,Post-monsoon
2025-10-07,0.0,18.3,22.425,14.75,75.25,5.56,18.01,23.48,11.89,72.76,2025,10,Post-monsoon
2025-10-08,0.0,19.375,24.8,14.200000000000001,69.25,0.0,19.51,25.67,13.93,70.01,2025,10,Post-monsoon
2025-10-09,0.0,19.8,25.55,14.375,67.5,0.0,21.36,26.64,16.19,63.33,2025,10,Post-monsoon
2025-10-10,0.0,20.125,26.325,14.35,65.5,0.0,21.47,26.48,16.46,64.89,2025,10,Post-monsoon
2025-10-11,0.0,20.1,26.8,14.35,62.25,0.0,21.82,27.39,17.48,64.23,2025,10,Post-monsoon
2025-10-12,0.0,20.25,27.225,14.25,66.5,0.0,21.51,27.03,15.51,64.21,2025,10,Post-monsoon
